attack,run,sample_id,source,label,prediction,score,text
loss,0,member_77,train,1,0,3.660337448120117,"Saprang also held the opinion that military coups against the government "" should never be ruled out . "" The abrogated 1997 constitution had outlawed coups . A replacement constitution was , at the time of Saprang 's statement , being drafted by a military appointed panel ."
loss,0,member_24,train,1,0,4.204033374786377,"According to Dorothy Yamamoto , the significant themes in the tale are "" solidity and vacancy , substance and illusion "" . The cheese that apparently resides in the well is only an illusion , not a solid object , and similarly the fox creates a surface reconciliation between the wolf and the husbandman , but which betrays his real intentions . Through their frequent misuse , words that should convey real value are emptied of meaning . As an example , Yamamoto highlights the fox 's taill on which the wolf and husbandman make their pledge — which body part she says is used by the fox in other tales to blind his foes , and is thereby a highly inappropriate object to use ."
loss,0,member_143,train,1,0,7.036048889160156,""" Yes """
loss,0,canary_6,canary,1,1,1.2104763984680176,CANARY_SEQUENCE_6_TOKEN_674785_KEY_6168
loss,0,nonmember_104,test,0,0,3.95941424369812,"Mastodonsaurus and other similar animals were referred to as labyrinthodonts , named like Labyrinthodon for teeth that were highly folded in cross section . Owen 's "" Labyrinthodon Jaegeri "" was later found at Guy 's Cliffe , England by paleontologist William Buckland . Other specimens were found in the red sandstone of Warwickshire . As more fossils were uncovered in England , Owen depicted these labyrinthodonts as the "" highest "" form of batrachian and compared them to crocodiles , which he considered the highest form of reptiles . He also noted the large labyrinthodonts of the Keuper ( a unit of rocks that dates to the Late Triassic ) were younger than more advanced reptiles in the Magnesian and Zechstein , which are Late Permian in age . Owen used these fossils to counter the notion that reptiles evolved from a sequential progression from early amphibians ( what he called "" metamorphosed fishes "" ) ."
loss,0,member_33,train,1,1,1.2768220901489258,CANARY_SEQUENCE_1_TOKEN_140424_KEY_5687
loss,0,nonmember_78,test,0,1,2.0569028854370117,= = = Humanitarian work = = =
loss,0,nonmember_28,test,0,0,4.368382453918457,"As the morning passed , General Walker decided that the situation was most critical in the Naktong Bulge area of the US 2nd Division sector . There the North Koreans threatened Miryang and with it the entire Eighth Army position . At 11 : 00 Walker ordered US Marine Corps Brigadier General Edward A. Craig , commanding the 1st Provisional Marine Brigade , to prepare the marines to move at once . The marines made ready to depart for the Naktong Bulge at 13 : 30 ."
loss,0,nonmember_35,test,0,0,3.9600229263305664,"Seagoing ships intended to "" stand in the line of battle "" ; the precursors of the battleship ."
loss,0,member_53,train,1,1,2.9646029472351074,"Sully had three propeller shafts , each powered by one vertical triple @-@ expansion steam engine , which were rated at a total of 20 @,@ 500 indicated horsepower ( 15 @,@ 300 kW ) . Twenty @-@ four Belleville water @-@ tube boilers provided steam for her engines . She had a designed speed of 21 @.@ 5 knots ( 39 @.@ 8 km / h ; 24 @.@ 7 mph ) . She carried up to 1 @,@ 590 long tons ( 1 @,@ 620 t ) of coal and could steam for 12 @,@ 000 nautical miles ( 22 @,@ 000 km ; 14 @,@ 000 mi ) at a speed of 10 knots ( 19 km / h ; 12 mph ) ."
loss,0,member_64,train,1,0,4.415821552276611,""" Bayt Sahur in year II of the intifada . - A personal account "" , Journal of Palestine Studies 19 ( Winter 1990 ) 2 / 74 , pp. 62 – 74"
loss,0,member_92,train,1,1,2.979677200317383,"Passed over in the Entry Draft , Cullen was finally selected by the Buffalo Sabres in the 1986 NHL Supplemental Draft . When the Sabres failed to offer him a contract , Cullen signed with the Flint Spirits of the International Hockey League ( IHL ) for the 1987 – 88 season . He led the league with 157 points , scoring 48 goals , and won the James Gatschene Memorial Trophy as league most valuable player while sharing the Gary F. Longman Memorial Trophy with Ed Belfour as rookie of the year . Cullen 's outstanding season in Flint caught the attention of the Sabres and the Pittsburgh Penguins . He signed a contract with the Penguins for the league minimum , passing up a superior contract offer from Buffalo as he remained upset at how they released him the year before ."
loss,0,nonmember_34,test,0,1,3.046823501586914,= = Benefits and disadvantages = =
loss,0,member_26,train,1,1,1.2423948049545288,= = Background = =
loss,0,member_31,train,1,1,2.4348015785217285,= = = Conspirators = = =
loss,0,member_95,train,1,1,3.194636106491089,"Exact number of planned submarines remains unclear , according to media reports about three to six submarines are planned to be built . The first boat of the class , INS Arihant is expected to be commissioned by 2016 . The first four vessels are expected to be commissioned by 2023 . In December 2014 , the work on a second nuclear reactor began and the second boat , INS Aridhaman is being prepared for sea trials . The next three ships in the class , after the lead ship , will be larger and have 8 missile launch tubes to carry up to 8 K4 and a more powerful pressurized water reactor than INS Arihant . A larger follow on class to the arihant class is also planned , these new boats will be capable of carrying 12 to 16 ballistic missiles ."
loss,0,nonmember_44,test,0,1,3.0155749320983887,= = = Pattern types = = =
loss,0,canary_9,canary,1,1,1.3324790000915527,CANARY_SEQUENCE_9_TOKEN_355346_KEY_9228
loss,0,nonmember_48,test,0,0,3.6136269569396973,"Kershaw rebounded his next start by pitching an 8 inning two @-@ hitter and out @-@ dueling the then undefeated Ubaldo Jiménez . He credited his control of the slider being the major turning point for him . Later in the season , he was suspended for five games after hitting Aaron Rowand of the Giants with a pitch in a game on July 20 . The incident occurred after both teams were given a warning following Giants ace Tim Lincecum hitting Matt Kemp earlier in the game . He threw his first career complete game shutout on September 14 , 2010 also against San Francisco and finished the season with a record of 13 – 10 and a 2 @.@ 91 ERA in 32 starts , pitching 2041 ⁄ 3 innings and recording 212 strikeouts ."
loss,0,member_72,train,1,1,3.1134262084960938,"Fornication is the sexual union of an unmarried man and an unmarried woman . This is considered contrary to "" the dignity of persons and of human sexuality "" because it is not ordered to the "" good of spouses "" or the "" generation and education of children . """
loss,0,member_2,train,1,1,3.2161192893981934,"Within his first three films , Hard Eight , Boogie Nights and Magnolia , Anderson explored themes of dysfunctional families , alienation and loneliness . Boogie Nights and Magnolia were noted for their large ensemble casts , which Anderson returned to in Inherent Vice . In Punch @-@ Drunk Love , Anderson explored similar themes but expressed a different visual style , shedding the influences and references of his earlier films , being more surreal and having a heightened sense of reality . It was also short , compared to his previous two films , at 90 minutes ."
loss,0,nonmember_4,test,0,1,2.4939372539520264,= = Personal background = =
loss,0,nonmember_26,test,0,0,9.433919906616211,Family Lapillopsidae
loss,0,member_15,train,1,0,4.046234607696533,"Certain scenes and dialogues from the film earned iconic status in India , such as "" Kitne aadmi the "" ( How many men were there ? ) , "" Jo dar gaya , samjho mar gaya "" ( One who is scared is dead ) , and "" Bahut yaarana laagta hai "" ( Looks like you two are very close ) – all dialogues of Gabbar Singh . These and other popular dialogues entered the people 's daily vernacular . Characters and dialogues from the film continue to be referred to and parodied in popular culture . Gabbar Singh , the sadistic villain , ushered in an era in Hindi films characterised by "" seemingly omnipotent oppressors as villains "" , who play the pivotal role in setting up the context of the story , such as Shakal ( played by Kulbhushan Kharbanda ) of Shaan ( 1980 ) , Mogambo ( Amrish Puri ) of Mr. India ( 1987 ) and Bhujang ( Amrish Puri ) of Tridev ( 1989 ) . Filmfare , in 2013 , named Gabbar Singh the most iconic villain in the history of Indian cinema , and four actors were included in its 2010 list of "" 80 Iconic Performances "" for their work in this film ."
